date,simulated_power_generated,simulated_dc_inverter_input,transmitted_plane_of_array_irradiance,clearsky_GHI,DHI,angle_of_incidence,OT
2019/12/8 14:20,260.20272759239367,270.3301007848535,680.8846687879993,512.0,139.0,42.87468120354553,512.0
2019/12/8 14:30,249.44011009121888,259.1542784440587,647.4120178486352,484.0,136.0,44.95083428104341,484.0
2019/12/8 14:40,236.78494232734707,246.02512889527225,608.4853943711842,454.0,137.0,47.05926732362035,454.0
2019/12/8 14:50,224.6295000897036,233.42648083968191,571.9983788333913,424.0,133.0,49.195562289722425,424.0
2019/12/8 15:00,211.07873982542372,219.3955272613751,532.6181586711886,393.0,128.0,51.35595216080692,393.0
2019/12/8 15:10,197.3826052702823,205.22888100800117,493.111142849448,361.0,124.0,53.53715461774058,361.0
2019/12/8 15:20,182.2842310268327,189.6290476358052,450.9517876139448,328.0,118.0,55.73637967406261,328.0
2019/12/8 15:30,166.72552246005836,173.5724247617804,408.31661347035333,295.0,112.0,57.95111837791652,295.0
2019/12/8 15:40,149.23460779778034,155.54450209517233,361.82741524399273,260.0,108.0,60.17917032921551,260.0
2019/12/8 15:50,131.87788060946534,137.6785901108519,316.85081642538927,227.0,100.0,62.41846940960591,227.0
2019/12/8 16:00,114.1191345060554,119.4232066879082,271.7719389525129,193.0,92.0,64.66701898594202,193.0
2019/12/8 16:10,95.94131770444676,100.7624284281578,226.75312455203272,160.0,83.0,66.92279611587685,160.0
2019/12/8 16:20,77.03795712870864,81.38396719347082,181.0733567532153,127.0,72.0,69.18346950712962,127.0
2019/12/8 16:30,58.717975175404725,62.6298376082145,137.76674548785604,96.0,61.0,71.44591931350998,96.0
2019/12/8 16:40,39.05132763397904,42.52580843683346,92.46468451663812,66.0,48.0,73.70528360268902,66.0
2019/12/8 16:50,6.287640353847492,9.099061181405018,19.41802494975432,40.0,20.0,75.95169692160428,20.0
2019/12/8 17:00,8.210336674149339,11.058412523465575,23.599288765300148,19.0,17.0,78.16164868592831,19.0
2019/12/8 17:10,0.0,0.0,0.0,0.0,0.0,80.26931375348512,0.0
2019/12/8 17:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/8 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 6:30,0.0,0.0,0.0,0.0,0.0,80.43389875228716,0.0
2019/12/9 6:40,10.755314216670325,13.652340130138755,28.97920771962055,19.0,16.0,78.34413539712767,19.0
2019/12/9 6:50,26.766835843910233,29.98312360278682,64.24982684423385,40.0,29.0,76.14167690413512,40.0
2019/12/9 7:00,45.018436737851225,48.62249400013415,105.30759544758756,67.0,41.0,73.89880966143835,67.0
2019/12/9 7:10,63.87923407763277,67.91079614189645,148.55926389296167,96.0,51.0,71.64165247092697,96.0
2019/12/9 7:20,83.13307008572235,87.62925410391306,193.6615340760601,128.0,60.0,69.380797062687,128.0
2019/12/9 7:30,102.28829286684984,107.2751219926505,239.52106687000037,161.0,68.0,67.12146443161437,161.0
2019/12/9 7:40,121.1291845205694,126.62636343980188,285.6389681026134,195.0,75.0,64.86687140660278,195.0
2019/12/9 7:50,139.70334964435074,145.73071364388443,332.14091596442853,229.0,82.0,62.619410194022414,229.0
2019/12/9 8:00,156.66454252193225,163.19961646673244,377.83253314039905,264.0,86.0,60.3813905681068,264.0
2019/12/9 8:10,173.26382659041337,180.3176451294567,421.9525762400671,298.0,91.0,58.15432551652567,298.0
2019/12/9 8:20,189.22149201240407,196.7944750808889,465.4391943056815,331.0,96.0,55.9405080056231,331.0
2019/12/9 8:30,204.1276012383335,212.20373126705692,507.1007121215066,364.0,100.0,53.74216253781253,364.0
2019/12/9 8:40,218.98885471235997,227.58417353843583,549.7070219130925,397.0,103.0,51.56176430893329,397.0
2019/12/9 8:50,231.75971599740103,240.81524438929225,587.737744150108,428.0,106.0,49.40212116825715,428.0
2019/12/9 9:00,244.1821535767877,253.69783483888,625.2670375255193,458.0,109.0,47.26646097895589,458.0
2019/12/9 9:10,255.59288832888024,265.54213888223984,660.6261976015575,487.0,112.0,45.15853267895312,487.0
2019/12/9 9:20,265.4446756192232,275.77667221092025,691.4914490188812,513.0,114.0,43.08271499298671,513.0
2019/12/9 9:30,275.1663910406396,285.88373973212776,723.8124190637873,540.0,117.0,41.044190554848505,540.0
2019/12/9 9:40,283.9580288351839,295.0304288359311,753.16893149977,565.0,118.0,39.049061142703934,565.0
2019/12/9 9:50,292.3788692003243,303.79720511059253,781.3972440129924,588.0,120.0,37.10457310892363,588.0
2019/12/9 10:00,299.4327519023388,311.14528880136675,807.1036202622483,609.0,122.0,35.21936710735394,609.0
2019/12/9 10:10,305.9039187898939,317.88990378403145,829.7983954321621,629.0,123.0,33.40370573910962,629.0
2019/12/9 10:20,311.7279027847567,323.96289775317763,851.7385000917818,648.0,125.0,31.669724746585544,648.0
2019/12/9 10:30,317.0916971100482,329.5584678158399,871.3361344304255,664.0,126.0,30.031788494721884,664.0
2019/12/9 10:40,319.8656406340035,332.4531961021446,883.1118551050757,676.0,133.0,28.506632268943555,676.0
2019/12/9 10:50,323.8549899035925,336.6173521132971,898.2488236553015,689.0,134.0,27.113453204419933,689.0
2019/12/9 11:00,327.18436919896965,340.0936135772446,911.1447844766992,700.0,135.0,25.87372037504755,700.0
2019/12/9 11:10,329.41946452825516,342.42782241435884,921.507897286402,709.0,135.0,24.810569184689577,709.0
2019/12/9 11:20,331.6273783886961,344.7340452491106,929.761242745086,716.0,136.0,23.947625869509704,716.0
2019/12/9 11:30,332.9350092913445,346.1000872806719,935.4079418049288,721.0,136.0,23.307247742978447,721.0
2019/12/9 11:40,331.6520349033368,344.7598018629481,930.5495653908148,719.0,143.0,22.908120169076504,719.0
2019/12/9 11:50,331.92609753518013,345.04609568825987,932.312621161706,720.0,143.0,22.762999838641957,720.0
2019/12/9 12:00,331.7576315819911,344.8701105086713,931.6799941237722,719.0,143.0,22.8767205377002,719.0
2019/12/9 12:10,331.2650041984869,344.35550875040053,929.8328226910976,717.0,144.0,23.245476489335008,717.0
2019/12/9 12:20,330.20350974386884,343.2467321912133,924.440747183486,713.0,144.0,23.85740969219838,713.0
2019/12/9 12:30,327.8051326649197,340.74186336849783,915.5212224438336,706.0,143.0,24.69439303038539,706.0
2019/12/9 12:40,323.43947304998426,336.1835674191455,898.1118188471987,693.0,152.0,25.734402359194643,693.0
2019/12/9 12:50,320.3764727270455,332.98633955456734,885.7409516825053,682.0,151.0,26.95385413674425,682.0
2019/12/9 13:00,160.5312431983463,167.1852198040098,393.7102615147633,670.0,310.0,28.329476537568144,373.0
2019/12/9 13:10,311.29366947159053,323.510003199573,853.3637796039877,655.0,148.0,29.839554907916863,655.0
2019/12/9 13:20,305.91995693638313,317.9066238700463,832.8859509842538,638.0,147.0,31.464610316907216,638.0
2019/12/9 13:30,299.5903881377652,311.3095457738037,811.125189407268,620.0,145.0,33.18758506737023,620.0
2019/12/9 13:40,182.905589580051,190.27068761504927,453.78435299700425,595.0,282.0,34.993857523599324,403.0
2019/12/9 13:50,282.4786951168601,293.49091510301395,753.2531469680458,574.0,152.0,36.871023079098734,574.0
2019/12/9 14:00,274.41374670602073,285.10098975282995,725.7662588228856,551.0,149.0,38.80859302742092,551.0
2019/12/9 14:10,265.40104397803,275.7313282497981,697.2454825218057,527.0,147.0,40.7977640000676,527.0
2019/12/9 14:20,255.67854655006576,265.631091339278,666.3383347043571,501.0,144.0,42.831128547269735,501.0
2019/12/9 14:30,244.7825725808222,254.32080751212663,632.4657622994648,474.0,140.0,44.90244824624547,474.0
2019/12/9 14:40,230.39519756014064,239.4009333523805,588.8586408658864,442.0,145.0,47.00645227596305,442.0
2019/12/9 14:50,217.36970815280736,225.90760818008133,550.3767992210876,411.0,140.0,49.138666814480445,411.0
2019/12/9 15:00,204.21639011593248,212.29556993714965,512.4084336573649,381.0,135.0,51.2952725876436,381.0
2019/12/9 15:10,190.41161357853844,198.0241221123146,473.17947477624983,350.0,130.0,53.47297221869479,350.0
2019/12/9 15:20,175.67105294563848,182.80190070876273,432.5452667895576,318.0,124.0,55.66892182331488,318.0
2019/12/9 15:30,160.87167928792394,167.53618070426572,392.6578083994632,287.0,119.0,57.8806244708407,287.0
2019/12/9 15:40,143.56554125063406,149.70653320474213,347.0368000538291,253.0,114.0,60.10580338289628,253.0
2019/12/9 15:50,126.30168154160368,131.94380125110013,302.5034405649601,220.0,105.0,62.34234877785359,220.0
2019/12/9 16:00,108.84849063595888,114.0098884440596,258.7782978270187,187.0,96.0,64.58838256464313,187.0
2019/12/9 16:10,91.0764846985908,95.77268748844452,214.9788183206091,155.0,86.0,66.84175303792995,155.0
2019/12/9 16:20,72.66190873004878,76.90186663820282,170.75831148379513,123.0,74.0,69.10018912879617,123.0
2019/12/9 16:30,54.365663531486206,58.17817718655659,127.80535606140108,92.0,61.0,71.36060243204543,92.0
2019/12/9 16:40,12.903793145886162,15.842525865115569,33.98154366207007,64.0,35.0,73.61813317100108,35.0
2019/12/9 16:50,20.755937271354576,23.85008304476158,51.3645039943505,38.0,32.0,75.86328963177851,38.0
2019/12/9 17:00,1.8312137262390284,4.5587539964599815,9.70901247487716,17.0,10.0,78.07298972462141,10.0
2019/12/9 17:10,0.0,0.0,0.0,0.0,0.0,80.18293724765353,0.0
2019/12/9 17:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 17:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 17:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 17:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 18:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 19:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 20:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 21:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 22:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/9 23:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 0:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 1:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 2:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 3:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 4:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:30,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:40,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 5:50,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 6:10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 6:20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019/12/10 6:30,0.0,0.0,0.0,0.0,0.0,80.52572624431882,0.0
2019/12/10 6:40,10.812816455251808,13.710954048894234,29.25768726984273,18.0,16.0,78.44703651444004,18.0
2019/12/10 6:50,26.141389507863583,29.344839811699952,63.18236661484326,39.0,28.0,76.25009936390329,39.0
2019/12/10 7:00,43.7911527846055,47.36833690631829,103.08074875838469,64.0,39.0,74.01037438222214,64.0
2019/12/10 7:10,62.38693745861834,66.38367991472052,145.93157071766095,94.0,49.0,71.75549691453439,94.0
2019/12/10 7:20,81.63364576394179,86.09262046568777,191.2584258671405,125.0,58.0,69.49657294490918,125.0
2019/12/10 7:30,100.65892659359714,105.60291539849916,237.0741140793004,158.0,66.0,67.2390117745565,158.0
2019/12/10 7:40,119.19716695515032,124.6407425769474,282.73210410537354,191.0,73.0,64.98611029107339,191.0
2019/12/10 7:50,137.1502514233323,143.10314230764112,327.96147406105797,225.0,79.0,62.74029894690792,225.0
2019/12/10 8:00,154.75010842965128,161.2267472553493,375.1698175124464,260.0,81.0,60.50385918530267,260.0
2019/12/10 8:10,171.06032361660164,178.04403225918637,419.04331782648256,293.0,86.0,58.27841578853028,293.0
2019/12/10 8:20,186.5386289043087,194.0229215428095,461.58678306770264,327.0,90.0,56.06621348814828,327.0
2019/12/10 8:30,201.29626351870343,209.27546850221893,502.89997043895664,359.0,94.0,53.86946691256369,359.0
2019/12/10 8:40,216.22324606149752,224.7206160262178,546.4871470021361,392.0,95.0,51.69067527777132,392.0
2019/12/10 8:50,176.6790304857247,183.84226839426077,435.0851753521469,423.0,165.0,49.53262947093001,342.0
2019/12/10 9:00,168.49304273076532,175.39554935486848,412.9644723136428,452.0,193.0,47.39854057675578,339.0
2019/12/10 9:10,164.38742049752517,171.16114625848317,402.2941548030843,481.0,215.0,45.292165758128974,341.0
2019/12/10 9:20,262.4253752308077,272.6392411998611,688.2712611544326,508.0,106.0,43.217856749530654,508.0
2019/12/10 9:30,271.88396461662137,282.47035170995457,719.6787475833929,534.0,108.0,41.18076455888341,534.0
2019/12/10 9:40,190.52175596064373,198.13792812946417,474.9957094681514,559.0,249.0,39.18697432289694,404.0
2019/12/10 9:50,210.38472026243232,218.6773073333084,531.8406522219453,583.0,249.0,37.243679177923696,444.0
2019/12/10 10:00,296.1641756761197,307.7398863100132,802.5762052772957,604.0,112.0,35.35947223725915,604.0
2019/12/10 10:10,302.1334476650616,313.95969275744153,823.7662226279622,622.0,113.0,33.54449095077226,622.0
2019/12/10 10:20,229.51699688601173,238.4907649251452,589.5656913187752,641.0,273.0,31.810824118543465,495.0
2019/12/10 10:30,313.2020234024282,325.50048339398273,864.7795750452578,657.0,116.0,30.17266928634179,657.0
2019/12/10 10:40,318.7595789447618,331.29889840915786,885.5918611904999,674.0,112.0,28.64660090093277,674.0
2019/12/10 10:50,322.5602078508518,335.26569253106476,900.2317436966877,686.0,113.0,27.25161586063639,686.0
2019/12/10 11:00,325.9418413522463,338.7961633009599,913.4958359212932,697.0,114.0,26.00895740033732,697.0
2019/12/10 11:10,328.3464783477131,341.30720458941505,923.2272699641856,706.0,114.0,24.94152805155692,706.0
2019/12/10 11:20,252.58466693446871,262.41860127914543,662.5016194652063,712.0,301.0,24.07276359210742,559.0
2019/12/10 11:30,331.44604363050604,344.54462140877155,935.6843222819018,717.0,115.0,23.4248382711981,717.0
2019/12/10 11:40,331.71257756717466,344.8230459684132,935.9439397207176,718.0,118.0,23.016480881898417,718.0
2019/12/10 11:50,331.95568335908945,345.07700227081165,936.865530718984,720.0,118.0,22.860563385390524,720.0
2019/12/10 12:00,331.9141708595738,345.03363660696203,937.4565474786368,720.0,119.0,22.962251756018887,720.0
2019/12/10 12:10,257.561187024097,267.58628306512304,678.326996035432,717.0,300.0,23.318153581510845,570.0
2019/12/10 12:20,258.1168462779325,268.1634101713659,679.450150649543,712.0,296.0,23.916894315089653,568.0
2019/12/10 12:30,255.51885953584625,265.46526357156245,671.0420530210408,706.0,293.0,24.740816917209653,562.0
2019/12/10 12:40,252.2419566259753,262.06279971902467,660.1407275917027,693.0,291.0,25.768214819716107,553.0
2019/12/10 12:50,248.8220473548591,258.51276897725745,649.4867075774022,683.0,287.0,26.975776711153355,544.0
2019/12/10 13:00,317.4716952322439,329.95497498087326,878.0945660203115,671.0,120.0,28.340373554031007,671.0
2019/12/10 13:10,313.2209218179325,325.52019658755967,861.7700194967479,656.0,119.0,29.840345984982747,656.0
2019/12/10 13:20,308.4577713450422,320.55260916428034,843.3149860458237,640.0,118.0,31.456190000815024,640.0
2019/12/10 13:30,302.5326925903946,314.3757974462074,822.8178528836329,623.0,117.0,33.17083704070799,623.0
2019/12/10 13:40,296.57363684844694,308.1664405111208,801.5533867743126,604.0,117.0,34.9695870696618,604.0
2019/12/10 13:50,288.97265635506875,300.25037066111537,776.0779811079103,583.0,115.0,36.83994585027627,583.0
2019/12/10 14:00,281.11547068167795,292.0723906346324,748.8783500340403,560.0,113.0,38.7713538473642,560.0
2019/12/10 14:10,272.1055427544378,282.700742980399,719.3107345039764,536.0,111.0,40.75493398599019,536.0
2019/12/10 14:20,262.7665862070101,272.99376534562373,689.101294472135,510.0,109.0,42.78321934147149,510.0
2019/12/10 14:30,252.5110432153132,262.342164399497,656.8703898191391,483.0,107.0,44.84989493282958,483.0
2019/12/10 14:40,240.14254889844256,249.50724018071497,618.887610935751,454.0,107.0,46.94964401460029,454.0
2019/12/10 14:50,228.36639520459633,237.29837288769116,583.1052179850079,424.0,104.0,49.07794581432896,424.0
2019/12/10 15:00,215.38697546086493,223.85484733045303,545.4059345694775,394.0,101.0,51.23095098104997,394.0
2019/12/10 15:10,201.5989347140112,209.58847066494783,505.5841209730803,363.0,97.0,53.40530648339769,363.0
2019/12/10 15:20,186.94935511358423,194.4471886968284,464.5773361175077,330.0,93.0,55.59816079093805,330.0
2019/12/10 15:30,171.7052508073382,178.70943980627192,422.8702711654026,298.0,89.0,57.80696713806736,298.0
2019/12/10 15:40,155.14011734277915,161.62863725031715,378.36486091554855,264.0,85.0,60.02943939365367,264.0
2019/12/10 15:50,138.42871168076437,144.41883116622955,334.7316799724859,231.0,80.0,62.263518386629,231.0
2019/12/10 16:00,120.72562725662124,126.21158557619988,289.54490529430905,197.0,74.0,64.50718811554312,197.0
2019/12/10 16:10,102.6351911814748,107.63116775405668,244.14738706076977,164.0,67.0,66.75835373419389,164.0
